id,text,label,scam_category,source,language,timestamp,annotation_confidence,notes
sms-uci-00143,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00144,I know you are. Can you pls open the back?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00145,Yes see ya not on the dot,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00146,Whats the staff name who is taking class for us?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00147,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00148,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00149,K..i deleted my contact that why?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00150,Sindu got job in birla soft ..,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00151,The wine is flowing and i'm i have nevering..,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00152,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00153,Ok... Ur typical reply...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00154,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00155,Aaooooright are you at work?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00156,I'm leaving my house now...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00157,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00158,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00159,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00160,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00161,New car and house for my parents.:)i have only new job in hand:),benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00162,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00163,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00164,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00165,I place all ur points on e cultures module already.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00166,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00167,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00168,Great escape. I fancy the bridge but needs her lager. See you tomo,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00169,Yes :)it completely in out of form:)clark also utter waste.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00170,"Sir, I need AXIS BANK account no and bank address.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00171,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao...",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00172,What time you coming down later?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00173,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m...",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00174,"Well, i'm gonna finish my bath now. Have a good...fine night.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00175,Let me know when you've got the money so carlos can make the call,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00176,U still going to the mall?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00177,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00178,Text her. If she doesnt reply let me know so i can have her log in,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00179,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00180,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00181,Lol no. U can trust me.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00182,ok. I am a gentleman and will treat you with dignity and respect.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00183,"He will, you guys close?",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00184,Going on nothing great.bye,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00185,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00186,"Haha awesome, be there in a minute",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00187,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00188,Have you got Xmas radio times. If not i will get it now,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00189,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00190,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00191,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00192,Hi :)finally i completed the course:),benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00193,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00194,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00195,Gud mrng dear hav a nice day,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00196,Did u got that persons story,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00197,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00198,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00199,"Found it, ENC  &lt;#&gt; , where you at?",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00200,I sent you  &lt;#&gt;  bucks,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00201,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00202,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00203,Goodmorning sleeping ga.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00204,U call me alter at 11 ok.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00205,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00206,"Aight yo, dats straight dogg",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00207,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00208,Both :) i shoot big loads so get ready!,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00209,"What's up bruv, hope you had a great break. Do have a rewarding semester.",benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00210,Home so we can always chat,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00211,K:)k:)good:)study well.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00212,Yup... How ü noe leh...,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00213,Sounds great! Are you home now?,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00214,Finally the match heading towards draw as your prediction.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00215,Tired. I haven't slept well the past few nights.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00216,Easy ah?sen got selected means its good..,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00217,I have to take exam with march 3,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00218,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00219,Ok no prob. Take ur time.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00220,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00221,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,benign,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
sms-uci-00222,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",scam,,sms,en,,,UCI SMS Spam Collection v.1 (CC BY 4.0) — see data/datasets/README.md for provenance
